tradeDate,closeIndex,highestIndex,lowestIndex,turnoverVol,CHG,CHGPct
2010-01-04,3535.23,3597.75,3535.23,6610108000,-40.45,-0.011313
2010-01-05,3564.04,3577.53,3497.66,8580964100,28.81,0.008149
2010-01-06,3541.73,3588.83,3541.17,7847312500,-22.31,-0.00626
2010-01-07,3471.46,3558.56,3452.77,8035003700,-70.27,-0.019841
2010-01-08,3480.13,3482.08,3426.7,6079025300,8.67,0.002498
2010-01-11,3482.05,3594.53,3465.32,8998017200,1.92,0.000552
2010-01-12,3534.92,3535.41,3437.66,9374327800,52.87,0.015184
2010-01-13,3421.14,3490.11,3415.69,11245790100,-113.78,-0.032187
2010-01-14,3469.05,3470.32,3411.81,8335325200,47.91,0.014004
2010-01-15,3482.74,3500.07,3448.66,7254310200,13.69,0.003946
2010-01-18,3500.68,3501.26,3458.04,8285430700,17.94,0.005151
2010-01-19,3507.48,3528.39,3497.09,7488323200,6.8,0.001942
2010-01-20,3394.43,3515.45,3387.82,9249514600,-113.05,-0.032231
2010-01-21,3408.57,3425.18,3364.72,7059506800,14.14,0.004166
2010-01-22,3366.2,3390.8,3293.19,8893340400,-42.37,-0.01243
2010-01-25,3328.01,3372.43,3326.27,5684917100,-38.19,-0.011345
2010-01-26,3242.8,3341.2,3222.14,6175223100,-85.21,-0.025604
2010-01-27,3198.57,3255.12,3183.37,5269139400,-44.23,-0.013639
2010-01-28,3206.57,3220.31,3168.46,4699071600,8.0,0.002501
2010-01-29,3204.16,3249.46,3176.92,5026261300,-2.41,-0.000752
2010-02-01,3152.71,3198.31,3116.44,5700138000,-51.45,-0.016057
2010-02-02,3146.19,3211.94,3143.09,5013003300,-6.52,-0.002068
2010-02-03,3230.72,3231.1,3094.57,6479889400,84.53,0.026867
2010-02-04,3218.8,3242.52,3190.44,5897272600,-11.92,-0.00369
2010-02-05,3153.09,3177.42,3129.92,5910584500,-65.71,-0.020414
2010-02-08,3150.99,3172.31,3133.81,3735595100,-2.1,-0.000666
2010-02-09,3169.19,3178.95,3144.48,3595315800,18.2,0.005776
2010-02-10,3214.13,3214.46,3182.83,3421989400,44.94,0.01418
2010-02-11,3220.4,3238.35,3207.17,3579105200,6.27,0.001951
2010-02-12,3251.28,3253.2,3228.74,3405823800,30.88,0.009589
2010-02-22,3233.35,3261.95,3232.78,3828377200,-17.93,-0.005515
2010-02-23,3198.63,3225.39,3152.93,4274289800,-34.72,-0.010738
2010-02-24,3244.48,3244.82,3165.13,4998943700,45.85,0.014334
2010-02-25,3292.13,3294.14,3249.33,6758661700,47.65,0.014686
2010-02-26,3281.67,3301.15,3273.69,5210728800,-10.46,-0.003177
2010-03-01,3324.42,3330.38,3287.56,6050452000,42.75,0.013027
2010-03-02,3311.24,3339.89,3299.69,5703437400,-13.18,-0.003965
2010-03-03,3335.08,3335.65,3293.92,6062273200,23.84,0.0072
2010-03-04,3250.57,3345.91,3244.98,6934681000,-84.51,-0.02534
2010-03-05,3259.76,3276.4,3239.68,4562913800,9.19,0.002827
2010-03-08,3286.18,3293.93,3258.03,4154087600,26.42,0.008105
2010-03-09,3305.86,3322.51,3255.98,5419948600,19.68,0.005989
2010-03-10,3279.69,3321.08,3267.76,4642107900,-26.17,-0.007916
2010-03-11,3276.71,3303.49,3251.7,4748775400,-2.98,-0.000909
2010-03-12,3233.13,3284.26,3232.12,3995734400,-43.58,-0.0133
2010-03-15,3183.18,3234.82,3171.8,3784430400,-49.95,-0.015449
2010-03-16,3203.97,3204.29,3169.1,3084778000,20.79,0.006531
2010-03-17,3273.92,3274.0,3207.27,4580093400,69.95,0.021832
2010-03-18,3267.56,3295.37,3256.59,4694801300,-6.36,-0.001943
2010-03-19,3293.87,3296.41,3251.14,4606218700,26.31,0.008052
2010-03-22,3302.63,3313.92,3288.51,4943946200,8.76,0.002659
2010-03-23,3275.57,3309.12,3272.92,4653953600,-27.06,-0.008193
2010-03-24,3276.67,3298.54,3271.03,4454796600,1.1,0.000336
2010-03-25,3229.13,3270.39,3222.82,4498428500,-47.54,-0.014509
2010-03-26,3275.0,3285.39,3220.59,4744496500,45.87,0.014205
2010-03-29,3358.54,3363.61,3293.67,8472491000,83.54,0.025508
2010-03-30,3366.71,3372.27,3350.31,5643698000,8.17,0.002433
2010-03-31,3345.61,3369.9,3338.75,5312428700,-21.1,-0.006267
2010-04-01,3391.94,3392.48,3349.88,6777266900,46.33,0.013848
2010-04-02,3407.35,3412.2,3391.81,6907345200,15.41,0.004543
2010-04-06,3405.15,3436.29,3386.89,6519171000,-2.2,-0.000646
2010-04-07,3386.95,3404.58,3369.02,5401122800,-18.2,-0.005345
2010-04-08,3346.74,3381.31,3336.16,6218532200,-40.21,-0.011872
2010-04-09,3379.17,3379.4,3342.47,5128056700,32.43,0.00969
2010-04-12,3351.48,3393.56,3330.3,7456515000,-27.69,-0.008194
2010-04-13,3391.72,3401.71,3324.05,7990769500,40.24,0.012007
2010-04-14,3403.71,3404.52,3377.44,6030613100,11.99,0.003535
2010-04-15,3394.57,3412.94,3365.88,6105168500,-9.14,-0.002685
2010-04-16,3356.33,3388.29,3348.78,4714036800,-38.24,-0.011265
2010-04-19,3176.42,3313.5,3175.44,8841630000,-179.91,-0.053603
2010-04-20,3173.37,3196.65,3130.96,6413785900,-3.05,-0.00096
2010-04-21,3236.68,3237.54,3164.77,6692833100,63.31,0.01995
2010-04-22,3201.54,3231.99,3177.73,7108168800,-35.14,-0.010857
2010-04-23,3190.0,3224.74,3172.58,6125267900,-11.54,-0.003605
2010-04-26,3172.0,3207.72,3168.37,5089419900,-18.0,-0.005643
2010-04-27,3108.41,3163.1,3060.85,6529657400,-63.59,-0.020047
2010-04-28,3097.35,3122.12,3062.09,4599540600,-11.06,-0.003558
2010-04-29,3060.06,3130.7,3059.8,4826097100,-37.29,-0.012039
2010-04-30,3067.37,3068.13,3014.07,5447788100,7.31,0.002389
2010-05-04,3019.45,3056.08,2994.92,4124861000,-47.92,-0.015623
2010-05-05,3036.39,3036.87,2943.36,5967044100,16.94,0.00561
2010-05-06,2896.86,3014.91,2895.39,5877041300,-139.53,-0.045953
2010-05-07,2836.79,2892.53,2817.15,6111939900,-60.07,-0.020736
2010-05-10,2858.23,2872.31,2798.52,5020917300,21.44,0.007558
2010-05-11,2800.82,2922.13,2790.7,5836349000,-57.41,-0.020086
2010-05-12,2818.16,2832.15,2756.42,5300227100,17.34,0.006191
2010-05-13,2886.91,2886.97,2811.66,5514577800,68.75,0.024395
2010-05-14,2868.02,2888.09,2849.24,4249871900,-18.89,-0.006543
2010-05-17,2714.72,2828.88,2712.44,5216684700,-153.3,-0.053452
2010-05-18,2771.35,2781.85,2686.97,5450967100,56.63,0.02086
2010-05-19,2762.17,2803.7,2723.3,4557622100,-9.18,-0.003312
2010-05-20,2726.02,2793.88,2721.07,4217480300,-36.15,-0.013088
2010-05-21,2768.79,2769.09,2647.6,5447538300,42.77,0.01569
2010-05-24,2873.47,2886.37,2787.75,7450233800,104.68,0.037807
2010-05-25,2813.94,2855.33,2798.02,5516832700,-59.53,-0.020717
2010-05-26,2813.94,2839.03,2797.63,3985856400,0.0,0.0
2010-05-27,2859.98,2866.87,2771.59,5344520900,46.04,0.016361
2010-05-28,2850.3,2893.69,2835.07,5153498900,-9.68,-0.003385
2010-05-31,2773.26,2857.42,2772.79,4621685400,-77.04,-0.027029
2010-06-01,2744.16,2782.29,2710.59,4485142600,-29.1,-0.010493
2010-06-02,2757.53,2757.91,2700.08,3958702000,13.37,0.004872
2010-06-03,2736.08,2787.51,2735.7,3958725800,-21.45,-0.007779
2010-06-04,2744.39,2748.48,2713.1,3274629100,8.31,0.003037
2010-06-07,2695.72,2716.4,2673.34,3954199300,-48.67,-0.017734
2010-06-08,2699.34,2720.59,2672.06,3514018200,3.62,0.001343
2010-06-09,2782.13,2787.83,2687.33,6020953300,82.79,0.03067
2010-06-10,2750.02,2776.26,2746.11,4290633400,-32.11,-0.011542
2010-06-11,2758.87,2782.1,2755.95,4055858500,8.85,0.003218
2010-06-17,2742.73,2784.92,2742.64,3261235600,-16.14,-0.00585
2010-06-18,2696.17,2755.84,2686.61,4180834400,-46.56,-0.016976
2010-06-21,2780.66,2784.47,2686.32,5526148200,84.49,0.031337
2010-06-22,2783.72,2795.32,2766.44,3909605200,3.06,0.0011
2010-06-23,2758.5,2788.22,2734.05,3560035000,-25.22,-0.00906
2010-06-24,2757.5,2783.51,2739.81,2922068200,-1.0,-0.000363
2010-06-25,2736.29,2759.45,2715.66,3067178200,-21.21,-0.007692
2010-06-28,2716.78,2751.46,2710.09,2771004400,-19.51,-0.00713
2010-06-29,2592.02,2724.23,2591.69,4875855200,-124.76,-0.045922
2010-06-30,2563.07,2575.82,2546.84,3569879400,-28.95,-0.011169
2010-07-01,2526.07,2574.1,2524.57,3285764600,-37.0,-0.014436
2010-07-02,2534.11,2542.12,2462.2,4491410000,8.04,0.003183
2010-07-05,2512.65,2529.43,2476.49,3217857400,-21.46,-0.008468
2010-07-06,2562.9,2563.41,2502.93,3971476200,50.25,0.019999
2010-07-07,2580.48,2580.61,2548.56,3572090900,17.58,0.006859
2010-07-08,2575.92,2602.23,2564.64,3405696600,-4.56,-0.001767
2010-07-09,2647.1,2662.16,2557.26,5849304500,71.18,0.027633
2010-07-12,2676.22,2689.81,2636.65,5846249100,29.12,0.011001
2010-07-13,2634.59,2649.66,2618.34,4322850600,-41.63,-0.015556
2010-07-14,2653.61,2684.62,2640.54,4668886000,19.02,0.007219
2010-07-15,2608.52,2680.44,2607.79,4044045900,-45.09,-0.016992
2010-07-16,2616.13,2621.33,2573.79,3506330200,7.61,0.002917
2010-07-19,2682.47,2691.94,2585.01,5386807000,66.34,0.025358
2010-07-20,2741.5,2746.24,2685.46,7312834500,59.03,0.022006
2010-07-21,2747.34,2766.21,2733.72,7075709200,5.84,0.00213
2010-07-22,2781.29,2783.14,2734.07,6106480600,33.95,0.012357
2010-07-23,2793.08,2806.98,2769.44,6451856500,11.79,0.004239
2010-07-26,2811.06,2811.95,2775.78,5358002600,17.98,0.006437
2010-07-27,2795.72,2812.21,2785.37,4979988400,-15.34,-0.005457
2010-07-28,2863.72,2866.4,2784.16,7998595400,68.0,0.024323
2010-07-29,2877.98,2888.6,2852.0,9596540900,14.26,0.00498
2010-07-30,2868.85,2876.14,2844.68,6257559100,-9.13,-0.003172
2010-08-02,2917.28,2922.61,2867.45,7174330000,48.43,0.016881
2010-08-03,2865.97,2929.61,2865.76,8174836400,-51.31,-0.017588
2010-08-04,2876.43,2876.6,2818.25,7131803900,10.46,0.00365
2010-08-05,2850.83,2877.31,2833.67,6715758100,-25.6,-0.0089
2010-08-06,2897.66,2898.53,2821.03,7491489500,46.83,0.016427
2010-08-09,2918.24,2922.62,2888.05,7472639100,20.58,0.007102
2010-08-10,2832.64,2925.3,2832.08,7843503400,-85.6,-0.029333
2010-08-11,2850.21,2864.36,2823.15,5497913300,17.57,0.006203
2010-08-12,2816.39,2860.37,2810.1,5989322700,-33.82,-0.011866
2010-08-13,2855.55,2856.04,2799.22,5850772100,39.16,0.013904
2010-08-16,2922.08,2927.69,2843.02,8106804300,66.53,0.023298
2010-08-17,2942.29,2949.73,2917.83,7645291200,20.21,0.006916
2010-08-18,2937.36,2962.75,2924.67,7074760000,-4.93,-0.001676
2010-08-19,2955.4,2975.19,2928.01,7692486500,18.04,0.006142
2010-08-20,2898.33,2951.96,2892.64,7166330600,-57.07,-0.01931
2010-08-23,2896.19,2920.54,2886.66,4891551700,-2.14,-0.000738
2010-08-24,2911.83,2933.12,2866.8,6109379600,15.64,0.0054
2010-08-25,2843.02,2904.66,2842.25,6361062100,-68.81,-0.023631
2010-08-26,2850.09,2868.88,2836.13,4867044200,7.07,0.002487
2010-08-27,2858.57,2861.07,2833.42,4078958200,8.48,0.002975
2010-08-30,2915.01,2921.09,2872.92,6574988200,56.44,0.019744
2010-08-31,2903.19,2910.06,2889.81,6576610400,-11.82,-0.004055
2010-09-01,2884.04,2931.76,2859.17,7697557800,-19.15,-0.006596
2010-09-02,2921.39,2931.55,2903.03,7070085100,37.35,0.012951
2010-09-03,2920.21,2929.55,2891.88,7264102700,-1.18,-0.000404
2010-09-06,2975.09,2980.42,2935.89,9385568100,54.88,0.018793
2010-09-07,2983.11,2991.44,2959.9,7351936100,8.02,0.002696
2010-09-08,2980.97,2982.72,2953.84,7287200200,-2.14,-0.000717
2010-09-09,2926.46,2986.87,2922.2,8139555400,-54.51,-0.018286
2010-09-10,2932.55,2940.79,2890.04,6508670400,6.09,0.002081
2010-09-13,2962.32,2977.08,2925.42,6727990000,29.77,0.010152
2010-09-14,2965.01,2984.47,2954.51,7010590300,2.69,0.000908
2010-09-15,2913.19,2965.54,2905.63,7161964200,-51.82,-0.017477
2010-09-16,2857.79,2917.85,2834.03,7407428400,-55.4,-0.019017
2010-09-17,2861.37,2877.08,2847.68,5193886700,3.58,0.001253
2010-09-20,2849.83,2872.22,2829.76,5028310400,-11.54,-0.004033
2010-09-21,2857.48,2869.38,2844.13,3575188100,7.65,0.002684
2010-09-27,2905.03,2905.53,2864.21,4907182300,47.55,0.016641
2010-09-28,2880.91,2900.54,2875.66,5866082600,-24.12,-0.008303
2010-09-29,2874.81,2908.73,2866.85,5678223600,-6.1,-0.002117
2010-09-30,2935.57,2935.6,2857.42,6300024700,60.76,0.021135
2010-10-08,3044.23,3055.84,2963.24,9999472000,108.66,0.037015
2010-10-11,3132.9,3154.2,3069.19,15873490400,88.67,0.029127
2010-10-12,3172.73,3173.85,3106.22,12736170500,39.83,0.012713
2010-10-13,3217.58,3221.65,3165.58,14460777300,44.85,0.014136
2010-10-14,3224.14,3286.02,3215.03,17961183800,6.56,0.002039
2010-10-15,3327.68,3327.68,3199.12,19341414000,103.54,0.032114
2010-10-18,3306.16,3390.02,3288.78,21788205100,-21.52,-0.006467
2010-10-19,3375.67,3375.87,3280.0,13044179100,69.51,0.021024
2010-10-20,3396.88,3439.23,3301.01,16652846000,21.21,0.006283
2010-10-21,3374.69,3418.09,3344.96,12388324500,-22.19,-0.006532
2010-10-22,3378.66,3408.49,3346.11,11636185700,3.97,0.001176
2010-10-25,3481.08,3481.35,3366.43,14543310500,102.42,0.030314
2010-10-26,3466.08,3499.82,3436.46,14263699900,-15.0,-0.004309
2010-10-27,3403.87,3490.22,3398.1,12376157000,-62.21,-0.017948
2010-10-28,3397.69,3420.89,3371.44,9834945600,-6.18,-0.001816
2010-10-29,3379.98,3404.6,3351.6,10045897000,-17.71,-0.005212
2010-11-01,3473.0,3473.0,3390.41,12626914800,93.02,0.027521
2010-11-02,3463.13,3522.18,3449.72,15491145000,-9.87,-0.002842
2010-11-03,3420.34,3474.71,3419.08,12635930300,-42.79,-0.012356
2010-11-04,3480.51,3480.93,3419.64,11679948100,60.17,0.017592
2010-11-05,3520.8,3554.47,3498.28,13768802700,40.29,0.011576
2010-11-08,3548.57,3549.31,3506.38,12647075900,27.77,0.007887
2010-11-09,3523.95,3547.44,3498.62,12245453300,-24.62,-0.006938
2010-11-10,3499.11,3508.28,3470.97,12007857800,-24.84,-0.007049
2010-11-11,3509.98,3557.99,3484.89,13897623300,10.87,0.003107
2010-11-12,3291.83,3497.06,3284.35,16073385000,-218.15,-0.062151
2010-11-15,3314.89,3319.98,3241.76,10231572400,23.06,0.007005
2010-11-16,3169.54,3311.62,3155.48,10830707200,-145.35,-0.043848
2010-11-17,3103.91,3168.93,3087.51,8325808000,-65.63,-0.020706
2010-11-18,3147.96,3158.63,3097.39,6569729200,44.05,0.014192
2010-11-19,3178.85,3178.85,3076.21,8334765400,30.89,0.009813
2010-11-22,3171.94,3200.47,3137.75,8321277600,-6.91,-0.002174
2010-11-23,3107.18,3156.48,3061.62,7739959100,-64.76,-0.020417
2010-11-24,3177.04,3177.41,3088.99,7533208300,69.86,0.022483
2010-11-25,3223.48,3227.05,3172.28,8344209400,46.44,0.014617
2010-11-26,3194.85,3224.52,3170.36,6446782400,-28.63,-0.008882
2010-11-29,3190.05,3206.76,3159.46,5899489200,-4.8,-0.001502
2010-11-30,3136.99,3205.78,3060.44,8576235500,-53.06,-0.016633
2010-12-01,3136.02,3150.44,3111.65,4888266800,-0.97,-0.000309
2010-12-02,3155.06,3194.23,3154.32,6102390800,19.04,0.006071
2010-12-03,3158.16,3171.38,3134.42,5047535400,3.1,0.000983
2010-12-06,3165.57,3185.33,3140.56,5636263000,7.41,0.002346
2010-12-07,3200.34,3214.69,3112.22,5848365300,34.77,0.010984
2010-12-08,3171.88,3215.28,3166.77,5951566300,-28.46,-0.008893
2010-12-09,3123.37,3175.05,3122.2,6615296500,-48.51,-0.015294
2010-12-10,3161.98,3172.16,3101.08,5710810500,38.61,0.012362
2010-12-13,3261.06,3261.34,3173.56,9571373900,99.08,0.031335
2010-12-14,3269.47,3279.37,3254.18,8410424100,8.41,0.002579
2010-12-15,3247.64,3282.77,3242.52,7226978500,-21.83,-0.006677
2010-12-16,3230.67,3258.39,3224.12,5679962500,-16.97,-0.005225
2010-12-17,3225.66,3232.84,3212.58,4491914700,-5.01,-0.001551
2010-12-20,3178.66,3249.76,3118.0,7475969300,-47.0,-0.014571
2010-12-21,3249.51,3251.55,3168.89,7985242000,70.85,0.022289
2010-12-22,3215.45,3263.45,3201.67,6993625800,-34.06,-0.010482
2010-12-23,3188.61,3237.64,3183.15,6131584700,-26.84,-0.008347
2010-12-24,3162.96,3187.72,3139.45,5513776700,-25.65,-0.008044
2010-12-27,3099.71,3219.66,3092.26,7001710700,-63.25,-0.019997
2010-12-28,3044.93,3095.36,3041.33,5632574900,-54.78,-0.017673
2010-12-29,3061.83,3062.56,3025.22,4519277500,16.9,0.00555
2010-12-30,3064.1,3079.91,3027.9,5428142900,2.27,0.000741
2010-12-31,3128.26,3129.45,3067.11,6256607800,64.16,0.020939
2011-01-04,3189.68,3194.36,3143.6,8541044000,61.42,0.019634
2011-01-05,3175.66,3193.78,3158.87,7926881000,-14.02,-0.004395
2011-01-06,3159.64,3198.05,3152.57,5968109200,-16.02,-0.005045
2011-01-07,3166.62,3209.9,3141.13,8409323300,6.98,0.002209
2011-01-10,3108.19,3182.78,3102.43,6549440600,-58.43,-0.018452
2011-01-11,3124.92,3131.29,3084.51,5698591700,16.73,0.005383
2011-01-12,3142.34,3153.43,3099.41,5849851800,17.42,0.005575
2011-01-13,3141.28,3157.04,3127.16,5193698800,-1.06,-0.000337
2011-01-14,3091.86,3129.67,3083.51,5335143900,-49.42,-0.015732
2011-01-17,2974.35,3078.88,2968.61,6680756200,-117.51,-0.038006
2011-01-18,2977.65,2984.47,2947.6,4296456400,3.3,0.001109
2011-01-19,3044.85,3045.61,2967.24,5657194200,67.2,0.022568
2011-01-20,2944.71,3037.86,2944.5,6104664300,-100.14,-0.032888
2011-01-21,2983.46,3030.27,2935.14,7310296600,38.75,0.013159
2011-01-24,2954.23,2999.2,2943.92,6547254500,-29.23,-0.009797
2011-01-25,2938.65,2960.59,2919.16,4898268900,-15.58,-0.005274
2011-01-26,2978.43,2982.32,2939.36,4337497900,39.78,0.013537
2011-01-27,3026.47,3037.16,2935.27,8258591900,48.04,0.016129
2011-01-28,3036.74,3047.27,3011.38,6301358900,10.27,0.003393
2011-01-31,3076.51,3076.55,3032.45,6710591400,39.77,0.013096
2011-02-01,3077.28,3087.23,3062.83,4986253000,0.77,0.00025
2011-02-09,3040.95,3087.55,3031.75,6039414500,-36.33,-0.011806
2011-02-10,3104.16,3105.32,3024.35,6660366200,63.21,0.020786
2011-02-11,3120.96,3133.5,3092.58,7597555300,16.8,0.005412
2011-02-14,3219.14,3227.43,3123.25,12130233100,98.18,0.031458
2011-02-15,3217.67,3259.64,3215.62,10955443800,-1.47,-0.000457
2011-02-16,3248.53,3248.85,3195.47,9133428300,30.86,0.009591
2011-02-17,3245.91,3265.26,3218.91,8896469500,-2.62,-0.000807
2011-02-18,3211.88,3242.37,3203.12,7537868400,-34.03,-0.010484
2011-02-21,3257.91,3258.28,3189.85,7939977600,46.03,0.014331
2011-02-22,3163.58,3269.05,3161.83,10786374100,-94.33,-0.028954
2011-02-23,3174.74,3182.19,3145.99,7132485400,11.16,0.003528
2011-02-24,3190.94,3195.69,3157.97,6648689300,16.2,0.005103
2011-02-25,3197.62,3213.79,3159.85,6161927500,6.68,0.002093
2011-02-28,3239.56,3241.6,3178.83,7663066300,41.94,0.013116
2011-03-01,3254.89,3273.51,3235.75,8856695400,15.33,0.004732
2011-03-02,3243.3,3257.42,3202.83,8091064100,-11.59,-0.003561
2011-03-03,3221.72,3271.64,3221.04,10121999700,-21.58,-0.006654
2011-03-04,3270.67,3273.66,3217.48,8001391500,48.95,0.015194
2011-03-07,3334.51,3337.47,3287.41,11818719700,63.84,0.019519
2011-03-08,3337.46,3342.71,3311.72,8487865500,2.95,0.000885
2011-03-09,3338.86,3355.49,3322.7,7802636100,1.4,0.000419
2011-03-10,3280.26,3330.44,3279.33,7821264200,-58.6,-0.017551
2011-03-11,3247.38,3290.7,3240.18,6720833500,-32.88,-0.010024
2011-03-14,3262.92,3263.91,3230.11,6368978300,15.54,0.004785
2011-03-15,3203.96,3250.6,3147.96,9603397900,-58.96,-0.01807
2011-03-16,3248.2,3250.88,3202.93,7885952000,44.24,0.013808
2011-03-17,3197.1,3240.38,3185.08,8568711400,-51.1,-0.015732
2011-03-18,3215.69,3239.96,3205.14,6134016100,18.59,0.005815
2011-03-21,3207.11,3236.28,3194.15,5910503700,-8.58,-0.002668
2011-03-22,3222.96,3227.8,3175.93,5724868400,15.85,0.004942
2011-03-23,3264.93,3267.0,3216.65,7207758500,41.97,0.013022
2011-03-24,3251.36,3273.37,3250.02,6130424400,-13.57,-0.004156
2011-03-25,3294.48,3304.26,3254.68,8689597900,43.12,0.013262
2011-03-28,3290.57,3328.07,3286.86,9768430000,-3.91,-0.001187
2011-03-29,3257.98,3309.2,3256.34,10528016400,-32.59,-0.009904
2011-03-30,3256.08,3274.98,3233.11,7833633700,-1.9,-0.000583
2011-03-31,3223.29,3264.96,3210.17,6450388000,-32.79,-0.01007
2011-04-01,3272.73,3272.77,3220.91,6309472200,49.44,0.015338
2011-04-06,3311.07,3315.3,3268.77,10582367400,38.34,0.011715
2011-04-07,3324.42,3330.81,3302.82,8468176200,13.35,0.004032
2011-04-08,3353.36,3353.89,3314.09,7392921000,28.94,0.008705
2011-04-11,3333.43,3380.53,3331.17,10442054500,-19.93,-0.005943
2011-04-12,3326.77,3350.16,3307.48,10193850600,-6.66,-0.001998
2011-04-13,3372.03,3372.03,3296.51,8703633800,45.26,0.013605
2011-04-14,3353.56,3378.7,3347.49,8897224100,-18.47,-0.005477
2011-04-15,3358.94,3378.11,3323.56,7851487400,5.38,0.001604
2011-04-18,3359.44,3372.9,3335.6,8658262400,0.5,0.000149
2011-04-19,3295.81,3334.91,3290.74,8510693300,-63.63,-0.018941
2011-04-20,3295.76,3311.73,3281.83,7234331800,-0.05,-1.5e-05
2011-04-21,3317.37,3330.24,3301.94,7324042400,21.61,0.006557
2011-04-22,3299.94,3325.46,3291.64,6717145500,-17.43,-0.005254
2011-04-25,3249.57,3292.48,3247.69,7442182900,-50.37,-0.015264
2011-04-26,3230.96,3257.8,3216.21,5909641700,-18.61,-0.005727
2011-04-27,3209.5,3256.41,3189.04,6244356700,-21.46,-0.006642
2011-04-28,3161.78,3237.19,3160.41,6505023500,-47.72,-0.014868
2011-04-29,3192.72,3193.6,3147.14,5368306500,30.94,0.009786
2011-05-03,3211.13,3212.06,3164.93,5499891000,18.41,0.005766
2011-05-04,3129.03,3193.45,3120.96,6671634000,-82.1,-0.025567
2011-05-05,3126.12,3136.9,3105.85,5256774700,-2.91,-0.00093
2011-05-06,3121.4,3141.68,3083.91,5535218600,-4.72,-0.00151
2011-05-09,3129.76,3149.94,3118.14,4602740400,8.36,0.002678
2011-05-10,3153.22,3153.3,3121.75,4093299500,23.46,0.007496
2011-05-11,3145.09,3164.65,3127.49,4768853300,-8.13,-0.002578
2011-05-12,3101.6,3142.4,3101.14,4879950100,-43.49,-0.013828
2011-05-13,3128.09,3128.44,3080.19,4689595100,26.49,0.008541
2011-05-16,3100.46,3137.6,3098.78,4519431900,-27.63,-0.008833
2011-05-17,3116.03,3136.23,3076.95,5120373100,15.57,0.005022
2011-05-18,3139.38,3145.7,3106.55,3964176800,23.35,0.007494
2011-05-19,3120.64,3154.94,3118.62,4311078200,-18.74,-0.005969
2011-05-20,3121.6,3133.43,3113.27,3846801200,0.96,0.000308
2011-05-23,3022.98,3115.31,3021.45,5590247200,-98.62,-0.031593
2011-05-24,3026.22,3029.75,2999.89,4160894400,3.24,0.001072
2011-05-25,2990.34,3030.99,2988.09,3928970400,-35.88,-0.011856
2011-05-26,2978.38,3021.2,2977.6,3700374700,-11.96,-0.004
2011-05-27,2963.31,2996.61,2962.07,4277090500,-15.07,-0.00506
2011-05-30,2954.51,2982.58,2942.36,3467116000,-8.8,-0.00297
2011-05-31,3001.56,3001.73,2946.15,3968939900,47.05,0.015925
2011-06-01,3004.17,3006.56,2985.71,3841932700,2.61,0.00087
2011-06-02,2955.71,2984.49,2923.02,5261786700,-48.46,-0.016131
2011-06-03,2986.35,2993.9,2951.2,3907616400,30.64,0.010366
2011-06-07,3004.26,3006.57,2974.36,3685233200,17.91,0.005997
2011-06-08,3008.65,3012.81,2965.92,4290875800,4.39,0.001461
2011-06-09,2951.89,3004.06,2951.89,4749663600,-56.76,-0.018866
2011-06-10,2961.93,2964.08,2925.87,4220188200,10.04,0.003401
2011-06-13,2950.35,2957.52,2921.75,3835166800,-11.58,-0.00391
2011-06-14,2993.56,3000.53,2943.53,5598281500,43.21,0.014646
2011-06-15,2963.12,2999.15,2963.11,4439085200,-30.44,-0.010168
2011-06-16,2917.58,2946.82,2915.4,4113548200,-45.54,-0.015369
2011-06-17,2892.16,2934.06,2891.02,4117653000,-25.42,-0.008713
2011-06-20,2874.9,2896.08,2862.41,3799198200,-17.26,-0.005968
2011-06-21,2909.07,2909.57,2877.05,4203892300,34.17,0.011886
2011-06-22,2908.58,2921.03,2894.18,3731880200,-0.49,-0.000168
2011-06-23,2957.63,2966.54,2888.68,4594111700,49.05,0.016864
2011-06-24,3027.47,3047.94,2944.05,8545924000,69.84,0.023614
2011-06-27,3036.49,3056.02,3019.24,6561577100,9.02,0.002979
2011-06-28,3041.73,3046.8,3014.0,5576625400,5.24,0.001726
2011-06-29,3000.17,3043.82,2999.95,5347684800,-41.56,-0.013663
2011-06-30,3044.09,3058.63,3003.23,6250254900,43.92,0.014639
2011-07-01,3049.75,3071.21,3034.07,5676665300,5.66,0.001859
2011-07-04,3121.98,3124.58,3064.94,8046403100,72.23,0.023684
2011-07-05,3122.5,3128.53,3105.09,6776333500,0.52,0.000167
2011-07-06,3113.71,3116.12,3084.83,6155580700,-8.79,-0.002815
2011-07-07,3101.68,3140.1,3101.1,7181036000,-12.03,-0.003864
2011-07-08,3109.18,3124.39,3093.37,5128259300,7.5,0.002418
2011-07-11,3113.21,3121.0,3086.26,4792066000,4.03,0.001296
2011-07-12,3056.91,3090.1,3054.8,5710798400,-56.3,-0.018084
2011-07-13,3106.25,3108.5,3060.42,5411436700,49.34,0.01614
2011-07-14,3115.75,3126.15,3092.47,6031493500,9.5,0.003058
2011-07-15,3128.89,3130.78,3097.34,6155032200,13.14,0.004217
2011-07-18,3122.6,3137.92,3113.67,6069131100,-6.29,-0.00201
2011-07-19,3095.13,3109.92,3088.38,5338870900,-27.47,-0.008797
2011-07-20,3091.57,3119.54,3071.85,4411833100,-3.56,-0.00115
2011-07-21,3059.14,3099.28,3058.26,4408469100,-32.43,-0.01049
2011-07-22,3067.99,3083.19,3059.6,3725725500,8.85,0.002893
